LOCATION,YEAR,TOTAL_COLLISIONS,BICYLCLES_IN_TOTAL,PEDESTRIANS_IN_TOTAL,X,Y
HIGHWAY 417 btwn HWY417 IC112 RAMP65 & HWY417 IC112 RAMP55 (__3ZA281),2016,3,,,374637.3098,5030731.367
ESSON ST @ HUNT CLUB RD (0002152),2016,4,,,374639.743,5025907.524
MEADOWBROOK RD btwn CYRVILLE RD & FINE CRES (__3ZAZIM),2016,1,1,,374640.0651,5031283.895
HWY 417 INNES IC112R68 @ INNES RD (0012300),2016,6,,,374641.7329,5030921.56
BANTREE ST @ SHEFFIELD RD (0008395),2016,2,,,374646.7351,5030044.554
CONROY RD btwn DAVIDSON RD & PARK LANE (__3ZA3SX),2016,1,,,374647.7466,5023337.507
LEITRIM RD btwn FENTON RD & BANK ST (__3ZA3SF),2016,7,1,,374653.3685,5021143.95
DUNHAM ST btwn CLAVER ST & CROWNHILL ST (__3ZA7V2),2016,1,,,374653.6865,5033491.962
REGIONAL ROAD 174 btwn OR174 IC112 RAMP36 & OR174 IC112 RAMP26 (__3ZAZFK),2016,14,,,374660.7794,5032739.412
LANCASTER RD btwn DELRIDGE LANE & BARRYMORE LANE (__3ZA1LX),2016,1,,,374664.7645,5028982.228
OR174 IC112 RAMP36 btwn REGIONAL ROAD 174 & BLAIR RD (__3ZAY96),2016,2,,,374670.0103,5032794.389
ALBION RD btwn HIGH RD/EARL ARMSTRONG RD & 210 S OF HIGH RD/EARL ARMST (__3ZA3S0A),2016,1,,1,374670.5053,5017646.098
HAWTHORNE RD/RUSSELL RD @ WALKLEY RD (0002618),2016,21,,,374674.7381,5028499.542
BLAIR RD btwn OR174 IC112 RAMP36 & OR174 IC112 RAMP26 (__3ZA2E6),2016,1,,,374692.8281,5032918.646
MEADOWBROOK RD @ RIDGEBROOK DR N (0008678),2016,1,,,374693.7299,5032097.569
SADDLE CRES btwn ESSON ST & TO BE DETERMINED (__3ZA46L),2016,1,,,374706.932,5026017.266
ALBION RD @ 210 S OF HIGH RD/EARL ARMSTRONG RD (0012478),2016,1,,,374709.8236,5017555.228
LA VERENDRYE DR btwn OAKDEAN CRES & GLENFERN AVE (__3ZA7OF),2016,1,,,374720.72,5035637.171
DUNHAM ST @ OGILVIE RD (0009281),2016,3,1,,374721.7271,5033324.579
CYRVILLE RD btwn MEADOWBROOK RD & MAXIME ST (__3ZA3RF),2016,1,,,374728.2325,5031208.062
OLD GEORGE ST btwn OSGOODE MAIN ST & LION ST (__3ZA7FO),2016,1,,,374746.7125,5000777.321
MONTREAL RD btwn CHIMNEY HILL WAY & ELMSMERE RD (__3ZA121),2016,1,,,374753.0231,5034337.626
BLAIR RD @ OR174 IC112 RAMP26 (0009288),2016,1,,,374753.5751,5032847.886
LEEDS AVE btwn BLACKWELL ST & SHEFFIELD RD (__3ZA784),2016,1,,,374761.8147,5029510.602
MEADOWBROOK RD btwn 170 W OF TELESAT CRT & RIDGEBROOK DR (__3ZA7RQA),2016,1,,,374774.5964,5032134.334
KELLY FARM DR btwn Continuation of KELLY FARM DR & CRESTON VALLEY WAY (__51MY7G),2016,1,,,374780.6335,5020186.743
BLAIR RD btwn OR174 IC112 RAMP26 & OR174 IC112 RAMP52 (__3ZAZFL),2016,1,1,,374785.2682,5032811.245
RUSSELL RD btwn RUSSELL RD & WALKLEY RD (__3ZBPKX),2016,1,,,374790.2674,5028298.971
WALKLEY RD btwn RUSSELL RD & LANCASTER RD (__3ZA1UN),2016,3,,,374791.7385,5028551.042
HWY417 IC112 RAMP64 btwn HWY417 IC112 RAMP68 & HIGHWAY 417 (__3ZAYAQ),2016,1,,,374798.2115,5030757.173
BLAIR PL @ OGILVIE RD (0004162),2016,5,,,374799.7271,5033371.579
BLAIR RD @ OR174 IC112 RAMP52 (0009644),2016,1,,,374815.823,5032773.65
HAWTHORNE RD @ RUSSELL RD (0006430),2016,1,,,374835.74,5028068.539
INNES RD btwn HWY417 IC112 RAMP66 & 215 W OF CYRVILLE RD/HOME DEPOT W (__3ZA3RCA),2016,1,,,374845.7833,5030992.429
NASKAPI DR btwn ROTHWELL DR & LUDGATE CRT (__3ZA79C),2016,1,,,374846.5939,5034735.542
BLAIR PL btwn OGILVIE RD & END (__3ZA4B6),2016,3,,,374847.2289,5033255.579
INNES RD @ 215 W OF CYRVILLE RD/HOME DEPOT W (0012457),2016,3,,,374855.0565,5030996.709
LEEDS AVE @ SHEFFIELD RD (0007680),2016,3,,,374862.737,5029550.55
BANK ST btwn LYNCH ST & CONROY RD (__3ZA28F),2016,1,,,374873.6414,5022349.545
OGILVIE RD btwn BLAIR PL & ELMLEA GT (__3ZA2DQ),2016,1,,,374894.2275,5033429.079
ALBION RD btwn 210 S OF HIGH RD/EARL ARMSTRONG RD/RIDEAU CARLETON RACE (__3ZA3S0B),2016,1,,,374903.311,5017109.997
STEVENAGE DR @ SWANSEA CRES E (0008201),2016,1,,,374904.7419,5027199.533
LANCASTER RD @ WALKLEY RD (0003130),2016,6,,,374908.7389,5028602.543
BLAIR RD @ REGIONAL RD 174 S/OR174 IC112 RAMP15 (0012435),2016,10,,,374911.7299,5032656.573
BORDEN ST @ LION ST W (0005392),2016,1,,,374915.714,5000831.321
OR174 IC112 RAMP61 btwn OR174 IC112 RAMP36 & REGIONAL ROAD 174 (__3ZAY87),2016,1,,,374916.6443,5032994.576
KELLY FARM DR btwn CRESTON VALLEY WAY & BRADWELL WAY (__51MY88),2016,1,,,374926.2496,5020202.094
ELMSMERE RD @ MONTREAL RD (0012320),2016,3,,,374927.7249,5034314.587
CYRVILLE RD btwn MAXIME ST & INNES RD (__3ZA3RD),2016,2,,,374949.5505,5031182.421
MULBERRY CRES btwn MARQUIS AVE & MARQUIS AVE (__3ZA7YC),2016,1,,,374950.6078,5034664.101
INNES RD btwn HWY417 IC112 RAMP66 & CYRVILLE RD (__3ZA3RCB),2016,4,,,374959.2184,5031058.515
MANOTICK STATION RD btwn DEERMEADOW DR & NICK ADAMS RD (__3ZA6LN),2016,1,,,374960.207,5010025.097
AGES DR @ HAWTHORNE RD (0006397),2016,4,,,374971.7411,5027717.536
REGIONAL ROAD 174 btwn OR174 IC112 RAMP51 & OR174 IC112 RAMP15 (__3ZA2XE),2016,7,,,374975.1775,5032955.064
EASTVALE DR N @ OGILVIE RD (0009487),2016,1,,,374982.72,5036044.603
OGILVIE RD @ ELMLEA GT/SHOPPERS CITY EAST SC (0008800),2016,4,,1,374988.7279,5033486.58
REGIONAL ROAD 174 btwn OR174 IC112 RAMP26 & OR174 IC112 RAMP61 (__3ZA2XF),2016,8,,,374989.3593,5032988.361
LA VERENDRYE DR btwn DEERHURST CRT & GATINEAU VIEW CRES (__3ZA7NN),2016,1,,,375011.7225,5035153.595
MITCH OWENS RD btwn EMERALD LINKS DR & STAGECOACH RD (__3ZA1DE),2016,1,,,375014.6407,5014241.178
PICASSO DR btwn JESSICA PRIV & BLOHM DR (__3ZAZ3U),2016,2,,,375022.7129,5026317.594
DOYLE RD @ SNAKE ISLAND RD (0001649),2016,1,,,375043.723,5004189.355
CYRVILLE RD @ INNES RD (0009352),2016,31,,,375047.734,5031119.561
BLAIR RD btwn OR174 IC112 RAMP15 & MEADOWBROOK RD (__3ZA2E1),2016,5,,,375053.231,5032484.072
HAWTHORNE RD btwn AGES DR & STEVENAGE DR (__3ZA2E9),2016,1,,,375054.5364,5027515.653
HIGHWAY 417 btwn HWY417 IC112 RAMP64 & HIGHWAY 417 (__3ZA2U1),2016,1,,,375063.8097,5030665.576
CONROY RD btwn BANK ST & TO BE DETERMINED (__3ZA3SS),2016,1,,,375069.0799,5022285.973
BANK ST @ CONROY RD (0012398),2016,2,,,375078.7501,5022203.499
OGILVIE RD @ 125 E OF ELMLEA GT  (0012536),2016,1,,,375080.6876,5033542.63
WALKLEY RD btwn LANCASTER RD & SHEFFIELD RD (__3ZA1UM),2016,4,,,375083.5019,5028693.045
ELMRIDGE DR btwn ELMSMERE RD & ELMSMERE RD (__3ZA7XM),2016,1,,,375091.5776,5034110.308
ALBION RD @ RIDEAU RD (0009356),2016,6,1,,375092.751,5016674.461
LONG POINT CIRC btwn TUNDRA SWAN BAY & LARUE MILLS PL (__49P5HT),2016,1,,,375094.6586,5020360.796
BLOHM DR btwn MARNIE PRIV & HUNT CLUB RD (__3ZAZFP),2016,1,,,375108.3884,5026227.967
INNES RD btwn CYRVILLE RD & STONEHENGE CRES (__3ZA3RE),2016,2,,,375122.232,5031170.493
BANK ST btwn KEMP DR & CONROY RD (__3ZA28D),2016,1,,,375126.9365,5022142.371
BLOHM DR @ HUNT CLUB RD (0011392),2016,8,,,375129.7449,5026189.526
HAWTHORNE RD @ STEVENAGE DR (0008802),2016,5,,,375136.743,5027313.533
FORESTGLADE CRES btwn WINNEGREEN CRT & FOLKWAY GT (__3ZBOAH),2016,1,,,375139.2668,5026528.451
CYRVILLE RD btwn INNES RD & END (__3ZA795),2016,1,,,375139.3767,5030912.745
NIXON DR btwn BUCKLES ST & DALMENY RD (__3ZA726),2016,2,,,375156.5578,4998724.348
OGILVIE RD btwn RADFORD CRT & KENDER AVE (__3ZA7O8),2016,1,,1,375178.7818,5035616.195
BLAIR RD @ MEADOWBROOK RD (0004163),2016,4,,,375194.7321,5032311.57
RUSSELL RD btwn HYDRO RD & RUSSELL RD (__3ZA2TD),2016,1,,,375197.2143,5028025.102
INNES RD @ STONEHENGE CRES W (0009354),2016,3,,,375199.7351,5031216.561
WHITE ALDER AVE btwn WIDGEON WAY & FLAT SEDGE CRES (__67PTM6),2016,1,,,375200.4872,5020639.012
BLUE JAY CRES btwn FILLMORE CRES & FILLMORE CRES (__3ZA7UM),2016,1,,,375206.9418,5036208.39
HUNTERSWOOD CRES btwn FOLKWAY GT (2) & HUNTERSWOOD CRES (__3ZBOAI),2016,2,,,375208.0975,5026797.541
BANK ST @ ORVILLE KEMP ST (0009254),2016,1,,,375212.751,5021967.497
ELIZABETH ST btwn JILL ST & ANNETTE ST (__3ZA7FK),2016,1,,,375229.2151,5000779.822
SHEFFIELD RD @ WALKLEY RD (0005156),2016,11,,,375257.74,5028784.543
FINDLAY CREEK DR btwn NETLEY CIRC & NETLEY CIRC (__5G44RY),2016,1,,,375262.0662,5019937.336
LA VERENDRYE DR btwn GATINEAU VIEW CRES & OGILVIE RD (__3ZA7AJ),2016,1,,,375264.4392,5035132.177
MARQUIS AVE E @ NASKAPI DR E (0009945),2016,2,,,375275.7249,5034648.589
INNES RD btwn STONEHENGE CRES & STONEHENGE CRES (__3ZA3RG),2016,2,,,375281.4728,5031265.478
BANK ST btwn ORVILLE KEMP ST & LEITRIM RD (__3ZA28B),2016,2,,,375286.4127,5021793.97
MONSON CRES btwn FILLMORE CRES & FILLMORE CRES (__3ZA7UL),2016,1,,,375291.2809,5036183.262
FORESTGLADE CRES btwn FOLKWAY GT & NOBLETON AVE (__3ZA47I),2016,1,,,375298.7776,5026648.134
APPLEFORD ST @ OGILVIE RD (0009519),2016,1,,,375316.7279,5033687.581
WALKLEY RD btwn SHEFFIELD RD & WALKLEY EXTENSION RD (__3ZA12T),2016,1,,,375318.1721,5028817.046
HUNT CLUB RD btwn BLOHM DR & HAWTHORNE RD (__3ZA2F2),2016,1,,,375318.6225,5026298.138
MONTREAL RD @ BETHAMY LANE/FOXBOROUGH PRIV (0012433),2016,3,,,375320.166,5034348.705
HAWTHORNE RD btwn STEVENAGE DR & HUNT CLUB RD (__3ZA2E8),2016,4,,,375322.9603,5026860.485
STEVENAGE DR btwn GLENFIELD DR & OVERTON DR (__3ZA12V),2016,1,,,375336.6322,5027388.295
FINDLAY CREEK DR @ KELLY FARM DR (0013112),2016,1,,,375341.5479,5020051.553
OGILVIE RD btwn KENDER AVE & LA VERENDRYE DR (__3ZA7NY),2016,1,,,375343.2237,5035361.958
HIGHWAY 417 btwn HIGHWAY 417 & HIGHWAY 417 (1) (__3ZA2UX),2016,1,,,375345.1287,5030260.183
JASMINE CRES S @ OGILVIE RD (0009282),2016,4,,,375354.7279,5033720.581
BANK ST @ LEITRIM RD (0004125),2016,11,,,375357.7521,5021619.495
INNES RD @ STONEHENGE CRES E (0009355),2016,7,,,375363.7351,5031313.561
REGIONAL ROAD 174 btwn OR174 IC112 RAMP61 & TRANSIT (__3ZA2W0),2016,5,,,375363.7751,5033271.184
ALBION RD btwn RIDEAU RD & TULLAMORE ST (__5RGNIJ),2016,3,,,375369.4903,5016038.186
HIGHWAY 417 btwn HIGHWAY 417 & HIGHWAY 417 (2) (__3ZA2UZ),2016,4,,,375370.5664,5030302.409
REGIONAL ROAD 174 btwn OR174 IC112 RAMP15 & TRANSIT (__3ZA2WA),2016,6,,,375373.5677,5033257.35
BANK ST btwn LEITRIM RD & ARENA PL (__3ZA29O),2016,1,,,375379.2521,5021569.495
STONEHENGE CRES @ WHITTAKER CRES E (0009534),2016,1,,,375379.7351,5031470.563
BEAVERPOND DR @ BLAIR RD (0004166),2016,1,,,375399.734,5031874.566
MITCH OWENS RD @ STAGECOACH RD (0003576),2016,9,,,375399.7501,5014484.445
ARENA PL @ BANK ST (0004129),2016,2,,,375400.7521,5021519.494
OGILVIE RD btwn JASMINE CRES & ELMRIDGE DR (__3ZA2DT),2016,2,,,375417.3054,5033883.245
OGILVIE RD @ ELMRIDGE DR/JASMINE CRES N (0008801),2016,1,,1,375420.7279,5034060.583
WALKLEY EXTENSION RD btwn WALKLEY RD & HWY417 IC110 RAMP55 (__3ZA1UK),2016,1,,,375443.6726,5028884.547
JASMINE CRES btwn OGILVIE RD & ARROWSMITH DR (__3ZA7WI),2016,1,,,375444.4488,5033675.079
WHITE ALDER AVE btwn FLAT SEDGE CRES & STALWART CRES W (__67PTMM),2016,1,,,375460.834,5016457.46
DEVONWOOD CIRC btwn TUNDRA SWAN BAY & BUCKNELL DR (__45KVGR),2016,1,,,375465.0451,5020632.998
EASTVALE DR S @ OGILVIE RD (0009416),2016,1,,,375466.7249,5035025.592
OGILVIE RD btwn ELMRIDGE DR & 190 E OF ELMRIDGE DR/JASMINE CRES (__3ZBOFEB),2016,1,,,375467.1216,5034143.468
INNES RD btwn STONEHENGE CRES & BLAIR RD (__3ZA3SK),2016,1,,,375470.7299,5031377.543
OGILVIE RD btwn EASTVALE DR & LASSITER TER (__3ZA70Y),2016,1,,,375475.2249,5034993.092
MITCH OWENS RD btwn STAGECOACH RD & TEENA COLLEEN PRIV (__3ZA3TQ),2016,1,,,375488.305,5014540.379
MONTREAL RD btwn BETHAMY LANE & OGILVIE RD (__3ZA2DX),2016,5,,1,375489.289,5034449.445
BLAIR RD btwn BEAVERPOND DR & INNES RD (__3ZA2EZ),2016,2,,,375490.9306,5031657.759
HAWTHORNE RD @ HUNT CLUB RD (0007651),2016,33,,,375507.5,5026406.75
HIGHWAY 417 btwn HIGHWAY 417 & HWY417 IC110 RAMP54 (__3ZA2UY),2016,1,,,375507.7288,5029783.824
LASSITER TER S @ OGILVIE RD (0012982),2016,1,,,375508.726,5034863.59
HAWTHORNE RD btwn HUNT CLUB RD & HAWTHORNE RD (__3ZA8MK),2016,1,,,375522.683,5026369.858
BANK ST @ ROTARY WAY (0013660),2016,1,,,375523.5441,5021226.117
WALKLEY EXTENSION RD btwn HWY417 IC110 RAMP55 & HWY417 IC110 RAMP58 (__33J3Q5),2016,2,,,375525.1811,5028928.511
WOOD ACRES GROVE btwn ALASKEN DR E & ALASKEN DR W (__7OBPVG),2016,1,,,375549.1242,5019868.239
MANOTICK STATION RD btwn NICK ADAMS RD & HERBERTS CORNERS RD (__3ZAZG9),2016,3,,,375551.0627,5008613.443
STALWART CRES E @ WHITE ALDER AVE (0014154),2016,2,,,375560.514,5020782.201
EASTVALE DR btwn OGILVIE RD & LOYOLA AVE (__3ZA705),2016,2,,,375573.7374,5035069.361
BLAIR RD @ INNES RD (0004165),2016,26,,,375578.7359,5031439.562
BANK ST btwn ARENA PL & WHITE ALDER AVE (__3ZA29N),2016,4,,,375610.8175,5021019.818
HUNT CLUB RD WB btwn 275 E OF HAWTHORNE RD/OC TRANSPO TURNAROUND & HAWTHORNE RD (e___GZMA),2016,2,,,375613.234,5026476.798
HUNT CLUB RD EB btwn 275 E OF HAWTHORNE RD/OC TRANSPO TURNAROUND & HAWTHORNE RD (e___1GZLA),2016,1,,,375621.906,5026465.527
ROTARY WAY btwn BANK ST & FAIRWEATHER ST (__8PNKGB),2016,1,,,375628.7945,5021408.704
OGILVIE RD btwn NASKAPI DR & MONTREAL RD (__3ZA7ZH),2016,1,,,375629.8366,5034623.904
JASMINE CRES btwn ARROWSMITH DR & BEAVERHILL DR (__3ZA5B8),2016,1,,,375646.6166,5033792.374
CEDAR CREEK DR btwn HILLMAN MARSH WAY & HILLMAN MARSH WAY (__5GU06B),2016,1,,,375651.8445,5020208.535
MONTREAL RD @ OGILVIE RD (0009279),2016,9,,1,375654.7271,5034556.587
HWY 417 WALKLEY IC110R57 @ WALKLEY EXTENSION R (0004164),2016,4,,,375656.7419,5028998.544
MONTREAL RD btwn OGILVIE RD & LAPORTE ST (__3ZA2D7),2016,3,,,375681.2271,5034574.087
OGILVIE RD btwn MONTREAL RD & GREGORY CRT (__3ZA2DW),2016,1,,,375688.5261,5034455.337
ANALDEA DR @ BANK ST (0009265),2016,4,,,375697.8841,5020813.431
HWY417 IC110 RAMP54 btwn HWY417 IC110 RAMP58 & HIGHWAY 417 (__3ZAYAO),2016,2,,,375700.3186,5029402.535
WALKLEY EXTENSION RD btwn HWY417 IC110 RAMP57 & HWY417 IC110 RAMP65 (__3ZAZE5),2016,1,,,375718.2977,5029031.732
HIGHWAY 417 btwn HWY417 IC110 RAMP54 & HWY417 IC110 RAMP65 (__3ZAZE4),2016,1,,,375718.521,5029414.79
FINDLAY CREEK DR btwn DEVONWOOD CIRC & BANK ST (__45KVBB),2016,3,,1,375719.9031,5020383.65
275 E OF HAWTHORNE RD/OC TRANSPO TURNAROUND @ HUNT CLUB RD (0016285),2016,1,,,375721.2322,5026539.337
MONTREAL RD btwn LAPORTE ST & MISS OTTAWA ST (__3ZA2D8),2016,1,,,375752.7271,5034620.087
HIGHWAY 417 btwn HWY417 IC110 RAMP66 & HWY417 IC110 RAMP56 (__3ZA2XR),2016,5,,,375753.6458,5029431.825
MISS OTTAWA ST @ MONTREAL RD (0012424),2016,1,,,375797.7271,5034648.587
HIGHWAY 417 btwn HWY417 IC110 RAMP55 & HWY417 IC110 RAMP65 (__3ZA28Z),2016,4,,,375806.3606,5028799.405
HWY417 IC110 RAMP66 btwn HIGHWAY 417 & WALKLEY EXTENSION RD (__3ZAYAP),2016,1,,,375809.6631,5029393.74
LOYOLA AVE btwn EASTVALE DR & DE SALABERRY ST (__3ZA7AH),2016,1,,,375816.3071,5035092.858
WALKLEY EXTENSION RD btwn HWY417 IC110 RAMP65 & HWY417 IC110 RAMP56 (__3ZAZE6),2016,1,,,375823.335,5029087.969
BELGREEN DR btwn STEVENAGE DR & RUSSELL RD (__3ZA7PG),2016,1,,,375826.2997,5027347.228
ROTARY WAY btwn KINGSVILLE ST & LAGUNA ST (__8PNKG4),2016,1,,,375836.094,5019161.929
ALBION RD btwn KILLYMOON WAY & MITCH OWENS RD (__3ZA3TS),2016,1,,,375844.7799,5014946.298
HAWTHORNE RD btwn HAWTHORNE RD & WHYTE SIDE RD (__3ZA2PE),2016,1,,,375892.1627,5025463.989
ALBION RD @ MITCH OWENS RD (0004212),2016,8,,,375906.754,5014804.447
INNES RD btwn BLAIR RD & ANDERSON RD (__3ZA3JZ),2016,7,,,375924.687,5031648.711
WALKLEY EXTENSION RD btwn HWY417 IC110 RAMP56 & HWY417 IC110 RAMP64 (__3ZA3MT),2016,1,,,375928.0676,5029142.713
SHEFFORD RD btwn EMARD CRES & LOYOLA AVE (__3ZA7UH),2016,1,1,,375930.226,5035348.093
MANOTICK STATION RD btwn HERBERTS CORNERS RD & HERBERTS CORNERS RD (__3ZA72H),2016,1,,,375944.7381,5007667.389
BANK ST @ FINDLAY CREEK SC/310 S OF FINDLAY CREEK DR (0013532),2016,3,,,375967.5345,5020175.263
MONTREAL RD @ SINCLAIR ST (0008675),2016,5,,,375971.94,5034759.085
HWY 417 WALKLEY IC110R64 @ WALKLEY EXTENSION R (0004205),2016,1,,,375988.743,5029175.544
HWY417 IC110 RAMP56 btwn HIGHWAY 417 & WALKLEY EXTENSION RD (__3ZAY6U),2016,3,,,375990.2275,5029005.075
LOYOLA AVE @ SHEFFORD RD (0009494),2016,1,,,376000.7271,5035167.591
REGIONAL ROAD 174 btwn TRANSIT & OR174 IC109 RAMP56 (__3ZAZ6U),2016,8,,,376004.4816,5033992.373
RIDEAU RD btwn ALBION RD & BANK ST (__3ZA7ZV),2016,1,,,376023.659,5017259.591
CANOTEK RD @ SHEFFORD RD (0009369),2016,2,,,376029.7271,5035093.59
MONTREAL RD btwn SINCLAIR ST & SHEFFORD RD (__3ZA2D0),2016,2,,,376048.5156,5034806.879
FERNSIDE ST @ LOOSESTRIFE WAY (0014444),2016,1,,,376052.614,5021266.989
2ND LINE RD @ OSGOODE MAIN ST (0005251),2016,3,,,376058.7219,5001706.333
REGIONAL ROAD 174 btwn TRANSIT & OR174 IC109 RAMP54 (__3ZAZ6V),2016,5,,,376067.0823,5034089.844
WALKLEY EXTENSION RD btwn HWY417 IC110 RAMP64 & HWY417 IC110 RAMP66 (__3ZA3RW),2016,2,,,376070.3878,5029218.485
SHEFFORD RD btwn CANOTEK RD & MONTREAL RD (__3ZA40W),2016,1,,,376077.7275,5034973.589
HUNT CLUB RD EB btwn 275 E OF HAWTHORNE RD/OC TRANSPO TURNAROUND & HWY417 HUNT CLUB IC108 RAMP25 (e___1GZLB),2016,1,,,376113.2965,5026761.782
LOOSESTRIFE WAY btwn FERNSIDE ST & ROTARY WAY (__8A9OQU),2016,1,,,376122.0676,5014732.392
MONTREAL RD @ SHEFFORD RD (0012423),2016,12,,,376125.7279,5034853.588
CANOTEK RD btwn SHEFFORD RD & RAINBOW ST (__3ZA7SS),2016,2,,,376129.2275,5035132.09
MONTREAL RD btwn SHEFFORD RD & OR174 IC109 RAMP56 (__3ZAZPW),2016,2,,,376152.6055,5034866.402
BLAIS RD @ BANK ST (0009264),2016,3,,,376154.757,5019727.482
OR174 IC109 RAMP56 @ MONTREAL RD (0012427),2016,1,,,376179.483,5034879.215
PARKWAY RD @ STAGECOACH RD (0010378),2016,1,,,376230.7521,5012622.431
MONTREAL RD btwn OR174 IC109 RAMP56 & OR174 IC109 RAMP66 (__3ZA2DH),2016,3,,,376238.606,5034907.402
APPLE ORCHARD RD @ STAGECOACH RD (0005294),2016,1,,,376239.7521,5012603.431
MITCH OWENS RD btwn ALBION RD & TRANQUIL GT (__3ZA3TT),2016,1,,,376253.6751,5015023.281
ANDERSON RD @ INNES RD (0004200),2016,12,,,376280.7381,5031841.563
DAVIDSON RD @ HAWTHORNE RD (0009547),2016,1,,,376282.7529,5024509.513
STAGECOACH RD btwn APPLE ORCHARD RD & WELLWOOD ST (__3ZBOF8),2016,1,,,376292.2521,5012482.93
OR174 IC109 RAMP66 @ MONTREAL RD (0012426),2016,1,,,376297.729,5034935.588
OR174 IC109 RAMP56 @ REGIONAL RD 174 (0012404),2016,1,,,376310.7299,5034669.585
STAGECOACH RD @ CEDAR ACRES DR/WELLWOOD ST (0004715),2016,1,,,376344.7521,5012362.429
MONTREAL RD btwn OR174 IC109 RAMP66 & OR174 IC109 RAMP65 (__3ZA2DA),2016,1,,,376350.229,5034959.088
HWY417 HUNT CLUB IC108 RAMP51 (e___1GZO),2016,1,,,376355.0228,5027751.497
MANOTICK STATION RD btwn HERBERTS CORNERS RD & SNAKE ISLAND RD (__3ZA71F),2016,3,,,376365.6485,5006653.405
SNAKE ISLAND RD btwn MCGUIRE RD & BLANCHFIELD RD (__3ZA3T4),2016,1,,,376371.4405,5005041.21
CANOTEK RD @ GREEN CREEK DR (0012324),2016,1,,,376383.703,5035783.831
REGIONAL RD 174 EB @ OR174 IC109 RAMP54 (0012405),2016,1,,,376385.729,5034798.586
OR174 IC109 RAMP86 btwn MONTREAL RD & REGIONAL ROAD 174 (__3ZAY58),2016,1,,,376389.1112,5035101.701
REGIONAL ROAD 174 btwn OR174 IC109 RAMP56 & OR174 IC109 RAMP86 (__3ZA28W),2016,10,,,376400.8491,5034873.257
OR174 IC109 RAMP65 @ MONTREAL RD (0004119),2016,3,,,376402.729,5034982.588
HUNT CLUB RD @ HWY417 HUNT CLUB IC108 RAMP52 (0017210),2016,2,,,376416.5641,5027444.644
REGIONAL ROAD 174 btwn OR174 IC109 RAMP54 & OR174 IC109 RAMP55 (__3ZA28X),2016,3,,,376423.229,5034880.587
STAGECOACH RD @ EMPIRE GROVE ST/STANMORE ST (0010377),2016,1,,,376436.7521,5012152.428
MONTREAL RD btwn OR174 IC109 RAMP65 & ST. JOSEPH BLVD (__3ZA25O),2016,1,,,376438.5254,5034998.724
ROCKCLIFFE PKWY btwn GL/OT BOUNDARY & ST. JOSEPH BLVD (__3ZA21V),2016,6,,,376453.9941,5036763.336
DALMENY RD btwn NIXON DR & 2ND LINE RD (__3ZA3T8),2016,1,,,376454.2205,4998247.604
HWY417 HUNT CLUB IC108 RAMP26 (e___1GZL),2016,3,,,376456.491,5027698.067
RAMSAYVILLE RD @ WALKLEY EXTENSION RD (0004172),2016,1,,,376464.7441,5029420.545
STAGECOACH RD btwn EMPIRE GROVE ST & LAKESHORE DR (__3ZA3SG),2016,1,,,376477.8574,5012058.185
INNES RD btwn ANDERSON RD & INNES RD (__3ZA3J2),2016,8,,,376492.2065,5031962.895
ST. JOSEPH BLVD btwn MONTREAL RD & OR174 IC109 RAMP55 (__3ZA2DJ),2016,2,,,376510.1173,5035032.907
REGIONAL ROAD 174 btwn OR174 IC109 RAMP86 & OR174 IC109 RAMP64 (__3ZA28U),2016,3,,,376538.729,5035177.589
REGIONAL ROAD 174 EB btwn OR174 IC109 RAMP55 & TRANSIT (__3ZA28V),2016,19,,,376553.7097,5035170.364
BANK ST btwn BLAIS RD & RIDEAU RD (__3ZA29L),2016,8,,,376556.3557,5018786.657
ST. JOSEPH BLVD @ REGIONAL RD 174/TRANSITWAY (0012428),2016,6,,,376558.7449,5035054.248
RAMSAYVILLE RD btwn WALKLEY EXTENSION RD & RIDGE RD (__3ZA2ER),2016,1,,,376574.7236,5029142.821
HWY417 HUNT CLUB IC108 RAMP63 btwn HIGHWAY 417 WB & HWY417 HUNT CLUB IC108 RAMP52 (e___2H7R),2016,1,,,376588.9651,5019416.532
HAWTHORNE RD btwn DAVIDSON RD & LEITRIM RD (__3ZBPIY),2016,6,,,376661.4982,5023609.798
RAMSAYVILLE RD @ RIDGE RD (0009270),2016,1,,,376683.7471,5028863.541
MANOTICK STATION RD @ SNAKE ISLAND RD (0001643),2016,1,,,376805.737,5005703.373
ST. JOSEPH BLVD btwn OR174 IC109 RAMP54 & ROCKCLIFFE PKWY (__3ZA2DI),2016,3,,,376842.7441,5035153.194
ANDERSON RD btwn INNES RD & DESJARDINS ST (__3ZBOG0),2016,6,,,376907.028,5031615.032
INNES RD EB btwn INNES RD & INNES RD W (__3ZA3HD),2016,1,,,376933.5607,5032180.057
BANK ST @ RIDEAU RD (0009263),2016,6,,,376954.7611,5017844.469
HAWTHORNE RD @ LEITRIM RD (0009269),2016,5,,,377038.7589,5022709.501
RAMSAYVILLE RD btwn RIDGE RD & RUSSELL RD (__3ZA2B5),2016,2,,,377119.9944,5027728.69
WHYTE SIDE RD btwn HAWTHORNE RD & RAMSAYVILLE RD (__3ZA6GI),2016,1,,,377127.2028,5025105.399
BEARBROOK RD/ROCKCLIFFE PKWY @ ST. JOSEPH BLVD (0012382),2016,14,,,377128.731,5035239.587
