LOCATION,YEAR,TOTAL_COLLISIONS,BICYLCLES_IN_TOTAL,PEDESTRIANS_IN_TOTAL,X,Y
RIVERSIDE DR @ PLEASANT PARK RD (0007296),2014,7,,,369561.251,5028415.014
RIVERSIDE DR @ RIVERSIDE HOSPITAL (0011960),2014,1,,,369715.2521,5028627.469
RIVERSIDE DR @ SMYTH RD NORTH SIDE RAMP (0011479),2014,5,,,369937.566,5029316.7449
RIVERSIDE DR @ SMYTH RD SOUTH SIDE RAMP (0011480),2014,10,,,369788.4449,5028997.9759
RIVERSIDE DR @ TRANSITWAY - RIVERSIDE H (0008880),2014,1,,,369768.686,5028792.9362
RIVERSIDE DR @ TREMBLAY RD/HWY417 IC117 RAMP52 (0010790),2014,23,,,370802.0781,5031015.9079
RIVERSIDE DR @ UPLANDS DR/KIMBERWICK CRES N (0006890),2014,3,,1,368194.7151,5022793.5041
RIVERSIDE DR @ WALKLEY RD (0002158),2014,10,,,368418.7151,5024853.5211
RIVERSIDE DR btwn BANK ST & TURN LANE (__3ZA3NR),2014,1,,,369316.7159,5027908.0449
RIVERSIDE DR btwn BAYPORT PRIV & MOONEY'S BAY PL (__3ZA36T),2014,2,,,368334.3798,5025380.89139
RIVERSIDE DR btwn FROBISHER LANE & END (__3ZA241),2014,1,,,370084.75768,5029402.86165
RIVERSIDE DR btwn FROBISHER LANE & HINCKS LANE (__3ZA242),2014,3,,,370235.99501,5029885.06307
RIVERSIDE DR btwn HERON RD & RIVERSIDE DR RAMP 34 (__5FDVSE),2014,2,,,368142.27441,5026945.22502
RIVERSIDE DR btwn HOG'S BACK RD & RIDGEWOOD AVE (__3ZA372),2014,3,,,368218.23942,5025915.144
RIVERSIDE DR btwn HUNT CLUB RD & KIMBERWICK CRES (__3ZBOEN),2014,1,,,368087.59387,5022290.91067
RIVERSIDE DR btwn KIMBERWICK CRES & KIMBERWICK CRES (__3ZA37L),2014,1,,,368175.52452,5022661.34472
RIVERSIDE DR btwn KIMBERWICK CRES & MALHOTRA CRT (__3ZA1KW),2014,1,,,368198.20131,5022911.7858
RIVERSIDE DR btwn MARILYN AVE & REVELSTOKE DR (__3ZA37S),2014,2,,,368168.714,5024329.01645
RIVERSIDE DR btwn QUESNEL DR & MARILYN AVE (__3ZA37R),2014,1,,,368090.214,5024166.5155
RIVERSIDE DR btwn RAMP & TURN LANE (1) (__5FDV4W),2014,3,,,368364.98084,5027205.05687
RIVERSIDE DR btwn RIDGEWOOD AVE & BAYPORT PRIV (__3ZAZBP),2014,1,,,368297.32782,5025537.52175
RIVERSIDE DR btwn RIVERSIDE DR & RIVER RD (__7IFXUL),2014,1,,,368383.4785,5020568.7355
RIVERSIDE DR btwn RIVERSIDE DR RAMP 42A & RIVERSIDE DR SPLIT (__3ZAZQJ),2014,1,,,368504.13755,5027318.4621
RIVERSIDE DR btwn TURN LANE & HUNT CLUB RD (__3ZA37H),2014,1,,,368040.27016,5021893.04371
RIVERSIDE DR btwn TURN LANE & RAMP (2) (__3ZA3BM),2014,1,,,368415.3551,5027247.47637
RIVERSIDE DR EB @ BILLINGS BRIDGE SC SE (0008759),2014,2,,,369251.831,5027834.791
RIVERSIDE DR NB btwn BANK ST & RIVERSIDE DR NB RAMP FROM EB TO WB (__3ZBOEF),2014,11,,,369358.43914,5027970.79495
RIVERSIDE DR NB btwn BILLINGS BRIDGE SC RAMP SB & BANK ST (__3ZA3NN),2014,1,,,369276.9378,5027865.84086
RIVERSIDE DR NB btwn DATA CENTRE RD & BILLINGS BRIDGESC RAMP NB (__3ZAZ3J),2014,2,,,369003.68911,5027742.28273
RIVERSIDE DR NB btwn FROBISHER LANE & HINCKS LANE (__3ZAZR1),2014,4,1,,370170.7567,5029900.7394
RIVERSIDE DR NB btwn INDUSTRIAL AVE & TREMBLAY RD (__3ZA4SE),2014,15,,,370752.52921,5030803.43513
RIVERSIDE DR NB btwn NEIL WAY & PLEASANT PARK RD (__3ZA4S7),2014,3,,,369512.75345,5028352.92795
RIVERSIDE DR NB btwn RIVERSIDE DR NB RAMP FROM EB TO WB & NEIL WAY (__3ZA3NS),2014,1,,,369393.55476,5028168.3195
RIVERSIDE DR NB btwn RIVERSIDE DR SPLIT & DATA CENTRE RD (__5FDUZU),2014,3,1,,368689.08156,5027476.32368
RIVERSIDE DR NB btwn SAN REMO PRIV & INDUSTRIAL AVE (__3ZAZ0A),2014,3,,,370574.50023,5030438.59649
RIVERSIDE DR NB btwn SMYTH RD SOUTH SIDE RAMP & SMYTH RD NORTH SIDE RA (__3ZA4S0),2014,1,,,369832.24922,5029173.00335
RIVERSIDE DR NB btwn TREMBLAY RD & HWY417 IC117 RAMP25 (__3ZAZPQ),2014,1,,,370817.35905,5031025.7315
RIVERSIDE DR RAMP 34 @ RIVERSIDE DR (0010857),2014,4,,,368339.3121,5027183.8701
RIVERSIDE DR RAMP 42A @ RIVERSIDE DR (0010862),2014,7,,,368441.1271,5027267.4729
RIVERSIDE DR RAMP 42A @ RIVERSIDE DR RAMP 42B (0002522),2014,3,,,368480.7129,5027090.5389
RIVERSIDE DR SB btwn BANK ST & BILLINGS BRIDGE NB RAMP (__3ZA1VA),2014,1,,,369250.31084,5028014.61329
RIVERSIDE DR SB btwn BILLINGS BRIDGE SC RAMP SB & BANK ST (__3ZBOFL),2014,4,,,369185.61243,5027951.76554
RIVERSIDE DR SB btwn BILLINGS BRIDGESC RAMP NB & DATA CENTRE RD (__3ZBOFM),2014,1,,,368988.90383,5027767.03288
RIVERSIDE DR SB btwn Continuation of RIVERSIDE DR & HWY417 IC117 RAMP5 (__3ZA251),2014,1,,,370744.12767,5030828.59501
RIVERSIDE DR SB btwn FROBISHER LANE & HINCKS LANE (__3ZAZRX),2014,1,,,370158.266,5029902.93601
RIVERSIDE DR SB btwn HINCKS LANE & TO BE DETERMINED (__3ZAZRW),2014,1,,,370190.43131,5030291.39098
RIVERSIDE DR SB btwn HWY417 IC117 RAMP35 & VANIER PKWY (__3ZA4SF),2014,1,,,370805.24351,5031156.05407
RIVERSIDE DR SB btwn NEIL WAY & 82 E OF BILLINGS AVE/RIVERSIDE HOSPITA (__3ZAZB4C),2014,1,,,369583.35156,5028460.69739
RIVERSIDE DR SB btwn RIVERSIDE DR SPLIT & DATA CENTRE RD (__3ZA3BO),2014,2,,,368696.20042,5027517.71807
RIVERSIDE DR SB btwn SMYTH RD NORTH SIDE RAMP & FROBISHER LANE (__3ZAZQH),2014,1,,,370032.169,5029455.94962
RIVERSIDE DR SB btwn SMYTH RD SOUTH SIDE RAMP & SMYTH RD NORTH SIDE RA (__3ZAZQI),2014,2,,,369821.63719,5029177.25098
RIVERSIDE DR SB btwn TERMINAL AVE & Continuation of RIVERSIDE DR (__3ZA4SD),2014,2,,,370692.217,5030669.56655
RIVERSTONE DR btwn FIELDBERRY PRIV & HEATHERCREST PRIV (__5FGPT5),2014,1,,,365425.41584,5013818.10711
RIVINGTON ST btwn CARP RD & END (__3ZA1F3),2014,1,,,341627.33415,5022694.86095
ROB ROY AVE btwn CRESTHILL ST & HENLEY ST (__3ZA4DA),2014,1,,,360355.6759,5024438.01455
ROBERTSON RD @ HAANEL DR (0000600),2014,1,,,354990.451,5019201.243
ROBERTSON RD @ VANIER RD (0000640),2014,1,,,357395.654,5020645.48
ROBERTSON RD @ WESTCLIFFE RD (0010387),2014,2,,,356395.6471,5020053.474
ROBERTSON RD btwn FITZGERALD RD & MOODIE DR (__3ZA411),2014,10,1,,356927.79002,5020372.96041
ROBERTSON RD btwn HAANEL DR & MILL HILL RD (__3ZA41V),2014,1,,,355521.84174,5019520.1158
ROBERTSON RD btwn HAZELDEAN RD & HAANEL DR (__3ZA41S),2014,5,,1,354334.11493,5018809.25591
ROBERTSON RD btwn MILL HILL RD & WESTCLIFFE RD (__3ZA41Y),2014,1,,,356318.646,5020006.47345
ROBERTSON RD btwn MOODIE DR & VANIER RD (__3ZBOCN),2014,2,,1,357230.895,5020550.92626
ROBERTSON RD btwn WESTCLIFFE RD & FITZGERALD RD (__3ZA41Z),2014,2,,,356593.206,5020170.4085
ROBINSON AVE btwn HURDMAN RD & LEES AVE (__3ZA9NG),2014,1,,,370035.62012,5031281.16832
ROBINWOOD PL btwn Continuation of ROBINWOOD PL & Continuation of ROBIN (__3ZBO3S),2014,1,,,381148.82433,5034807.74716
ROBSON CRT btwn EVANSHEN CRES & END (__3ZA2I6),2014,1,,,350555.6073,5019724.82599
ROCHESTER ST @ SOMERSET ST (0006321),2014,1,,,366481.7019,5030202.5671
ROCHESTER ST btwn ABERDEEN ST & BEECH ST (__3ZA2G6),2014,1,,,366840.7041,5029378.5589
ROCHESTER ST btwn NORMAN ST & PAMILLA ST (__3ZBODU),2014,2,,,366905.2045,5029234.05755
ROCHESTER ST btwn PRIMROSE AVE & ELM ST (__3ZA0W2),2014,1,,,366401.2011,5030387.06845
ROCKCLIFFE PKWY btwn Continuation of ROCKCLIFFE PKWY & GL/OT BOUNDARY (__3ZA13Y),2014,2,,,372883.32716,5035846.51421
ROCKCLIFFE PKWY btwn GL/OT BOUNDARY & ST. JOSEPH BLVD (__3ZA21V),2014,6,1,,376453.99408,5036763.33587
ROCKCLIFFE PKWY btwn LISGAR RD & BUENA VISTA RD (__3ZAZPE),2014,2,,,368330.19875,5035022.91014
ROCKCLIFFE PKWY btwn PRINCESS AVE & BUENA VISTA RD (__3ZA8D1),2014,1,,,368306.62944,5034645.56664
ROCKCLIFFE PKWY/AVIATION PKWY WB ON RAMP @ AVI (0002201),2014,1,,,371337.7071,5035660.611
ROCKDALE RD @ RUSSELL RD (0004677),2014,1,,,393759.8559,5026972.4751
ROCKDALE RD btwn HWY417 IC88 RAMP51 & END (__3ZA2UN),2014,1,,,395254.22395,5022226.4549
ROCKDALE RD btwn RUSSELL RD & FORCED RD (__3ZA2ZP),2014,1,,,394094.89856,5026104.74007
ROCKDALE RD S @ HIGHWAY 417 (0004639),2014,1,,,395263.8789,5022271.446
ROCKFIELD CRES @ SEYMOUR AVE (0005081),2014,1,,,365881.703,5024070.514
ROCKWAY CRES btwn ROCKWAY CRES & END (__3ZABH0),2014,2,,,361284.8568,5022697.3918
ROCKWOOD ST btwn LAFRAMBOISE PL & CLARENCE ST E (__3ZA8TS),2014,1,,,369090.6319,5033230.1326
RODEO DR @ LONGFIELDS DR (0010986),2014,1,,,364394.091,5015424.557
RODEO DR @ SAN MATEO DR (0009754),2014,1,,,364829.434,5015683.3959
RODEO DR btwn SAN MATEO DR & PALMADEO DR (__37ZO7S),2014,1,,,364955.98989,5015764.36038
ROGER GUINDON AVE @ SMYTH RD (0006971),2014,3,,1,371933.9049,5029226.1559
ROGER GUINDON AVE btwn PETER MORAND CRES & PETER MORAND CRES (__3ZAZAJ),2014,1,,,371921.5275,5029576.49205
ROGER STEVENS DR @ THIRD LINE RD (0011801),2014,1,,,368211.671,5000397.2989
ROGER STEVENS DR btwn DWYER HILL RD & MALAKOFF RD (__3ZA4ZQ),2014,6,,,358326.58032,4992684.81112
ROGER STEVENS DR btwn HWY416 IC49 RAMP24 & SECOND LINE RD S (__3ZAZFF),2014,2,,,369697.86452,5001269.7402
ROGER STEVENS DR btwn HWY416 IC49 RAMP43 & HWY416 IC49 RAMP42 (__3ZAZGJ),2014,1,,,369232.93552,5000996.58879
ROGER STEVENS DR btwn MALAKOFF RD & MCCORDICK RD (__3ZA4KW),2014,3,,,363456.79587,4997216.77495
ROGER STEVENS DR btwn MCKENNA RD & DWYER HILL RD (__3ZA428),2014,1,,,353826.01608,4988888.7592
ROGER STEVENS DR btwn SECOND LINE RD S & DORACK DR (__3ZA39U),2014,2,,,370531.92584,5001857.4527
ROLAND MICHENER DR btwn EARL GREY DR & END (__3ZA1UP),2014,2,,,350863.46639,5018912.51217
ROLLING BROOK DR btwn LARIVIERE CRES & WESTWATER CRES (__3ZA453),2014,1,,,381006.78415,5033815.50054
ROLLING MEADOW CRES btwn ESTERBROOK DR & KNOTRIDGE ST (__67PTLL),2014,1,,,381824.67884,5032485.20905
ROOSEVELT AVE @ RICHMOND RD (0006899),2014,1,,1,362978.689,5028117.549
ROOSEVELT AVE btwn AVONDALE AVE & DOVERCOURT AVE (__3ZA4AD),2014,1,,1,363329.191,5027398.04245
ROSEBELLA AVE btwn EIGHTH ST & CONROY RD (__3ZA8P3),2014,1,,,374060.243,5024055.5125
ROSEBELLA AVE btwn MAVIS ST & BANK ST (__3ZA8OE),2014,1,,,373061.29645,5023463.5145
ROSEHILL AVE @ HUNTMAR DR (0010609),2014,1,,,350500.3529,5016458.471
ROSEMOUNT AVE @ WELLINGTON ST (0006157),2014,1,,,365362.317,5029430.497
ROSEMOUNT AVE btwn WELLINGTON ST W & GLADSTONE AVE (__3ZA05K),2014,1,,,365409.14344,5029327.03298
ROSEWOOD AVE btwn GEORGINA DR & EDGEWORTH AVE (__3ZABX3),2014,1,,,361183.76238,5025233.87821
ROSS AVE @ SCOTT ST (0006155),2014,3,,,364356.694,5029362.56
ROSS AVE @ SPENCER ST (0005639),2014,1,,,364429.6951,5029195.5581
ROSS AVE btwn SPENCER ST & WELLINGTON ST W (__3ZA031),2014,1,,,364468.64644,5029106.67947
ROSSIGNOL CRES W @ WINCANTON DR W (0009183),2014,1,,,382706.743,5039355.5951
ROTHESAY DR btwn GLAMORGAN DR & BALLANTRAE WAY (__3ZBNEL),2014,1,,,353772.7528,5016621.94563
ROTHESAY DR btwn ROTHESAY DR & SHOULDICE CRES (__3ZABZJ),2014,1,,,354071.25378,5017093.05077
ROWALLEN PL btwn SHELLBROOK WAY & SHELLBROOK WAY (__4WKB67),2014,2,,,372948.74606,5025982.45995
ROXDALE AVE btwn BLACKHEATH ST & ST. GEORGES ST (__3ZA6W7),2014,1,,,382644.75055,5037145.07645
ROXDALE AVE btwn PAYETTE DR & AMIENS ST (__3ZA6X9),2014,1,,,383261.45798,5037438.46148
ROYAL FERN WAY btwn EYE BRIGHT CRES & EYE BRIGHT CRES (__6N37AZ),2014,1,,,369670.4204,5015882.953
ROYAL YORK ST btwn MCBEAN ST & COLONEL MURRAY ST (__3ZACI3),2014,1,,,357353.61605,5005686.84245
ROYDON PL btwn WOODFIELD DR & WEST HUNT CLUB RD (__3ZAYGP),2014,9,,,365769.79487,5022391.56177
RUMFORD DR @ VARENNES BLVD (0010138),2014,2,,,385099.7279,5037887.1521
RUSKIN ST btwn HAMILTON AVE S & PARKDALE AVE (__3ZA0KQ),2014,1,,,365469.69945,5028435.051
RUSKIN ST btwn MACFARLANE AVE & MELROSE AVE (__3ZA0YI),2014,2,,,365759.53513,5028559.93425
RUSSELL AVE @ TEMPLETON ST (0007310),2014,1,,,369360.7101,5031686.577
RUSSELL AVE btwn LAURIER AVE E & OSGOODE ST (__3ZA8KN),2014,2,,,369092.70845,5032125.5815
RUSSELL RD @ SOUTHVALE CRES N (0002650),2014,2,,,373798.7329,5029097.5479
RUSSELL RD @ SOUTHVALE CRES S (0002649),2014,1,,,374457.737,5028633.5441
RUSSELL RD @ ST. LAURENT SERVICE RD (0002711),2014,1,,,373432.731,5029359.551
RUSSELL RD @ TUPPER AVE (0007655),2014,1,,,374256.7359,5028748.5449
RUSSELL RD btwn BELGREEN DR & BLAKE RD (__3ZA2DC),2014,1,,,376310.4807,5027263.20296
RUSSELL RD btwn BIRCHGROVE RD & CANAAN RD (__3ZA3KU),2014,1,,,400712.49823,5029871.00371
RUSSELL RD btwn BLAKE RD & RAMSAYVILLE RD (__3ZA2CH),2014,1,,,377217.00536,5026606.14629
RUSSELL RD btwn CARLSBAD LANE & MILTON RD (__3ZA3XY),2014,1,,,388980.52731,5025465.33311
RUSSELL RD btwn CLAYTON RD & RUISSELLET RD (__3ZA3KR),2014,2,,,398163.30139,5028746.27118
RUSSELL RD btwn CUBA AVE & SMYTH RD (__3ZA78S),2014,2,,,373143.25584,5029462.50385
RUSSELL RD btwn FARMERS WAY & TO BE DETERMINED (__3ZA3ZI),2014,1,,,382272.92706,5026211.88166
RUSSELL RD btwn HAIG DR & CUBA AVE (__3ZA786),2014,1,,,372846.71091,5029553.05907
RUSSELL RD btwn LEITRIM RD & HALL RD (__3ZA3ZM),2014,1,,,383952.32481,5026929.18606
RUSSELL RD btwn MILTON RD & SAND RD (__3ZA3XZ),2014,2,,,390430.53906,5025614.62885
RUSSELL RD btwn RAMSAYVILLE RD & TREADWELL RD (__3ZA2CN),2014,2,,,378687.62273,5026839.45439
RUSSELL RD btwn ROCKDALE RD & MCNEELY RD (__3ZA2ZS),2014,1,,,394095.24191,5027107.90024
RUSSELL RD btwn RUISSELLET RD & LANGLADE RD (__3ZA1O2),2014,1,,,399438.12333,5029208.31768
RUSSELL RD btwn RUSSELL RD & CARLSBAD LANE (__3ZA3X2),2014,3,,,387382.65429,5025799.42767
RUSSELL RD btwn RUSSELL RD & WALKLEY RD (__3ZBPKX),2014,4,,,374790.26736,5028298.97128
RUSSELL RD btwn SAND RD & FRANK KENNY RD (__3ZA2ZQ),2014,1,,,391834.69104,5026145.04074
RUSSELL RD btwn SOUTHVALE CRES & TUPPER AVE (__3ZA2EQ),2014,2,,1,374029.27884,5028925.10305
RUSSELL RD btwn SOUTHVALE CRES & WALKLEY RD (__3ZA2LY),2014,2,,,374571.27747,5028574.27331
RUSSELL RD btwn ST. LAURENT BLVD & SOUTHVALE CRES (__3ZA3RV),2014,3,,,373684.40747,5029179.29432
RUSSELL RD btwn ST. LAURENT BLVD & ST. LAURENT BLVD (__3ZBOFC),2014,1,,1,373500.03544,5029308.4148
RUSSELL RD btwn THIRSK ST & HAIG DR (__3ZA78B),2014,1,,,372631.23911,5029803.96731
RUSSELL RD btwn TREADWELL RD & ANDERSON RD (__3ZA2CM),2014,1,,,379701.49492,5026732.80516
RUSSELL RD btwn WAY ST & BOUNDARY RD (__3ZA3YD),2014,1,,,385872.75606,5026266.09947
RUSSELL RD S @ ST. LAURENT BLVD (0007734),2014,15,,,373569.7321,5029260.5499
RUSSLAND RD @ SAUMURE RD (0012914),2014,1,,,401312.9279,5024763.4419
RUSSLAND RD btwn DUNNING RD & Continuation of RUSSLAND RD (__3ZA3KX),2014,2,,,398572.80148,5023592.15267
RUSSLAND RD btwn ROCKDALE RD & DUNNING RD (__3ZA3KV),2014,2,,,396626.10635,5022749.88558
RUSTIC HILLS CRES btwn PINE VISTA DR & PINE VISTA DR (__45C2QD),2014,1,,,386832.27503,5037447.01982
RYAN DR @ SOUTHWOOD DR (0002941),2014,1,,,361003.6781,5023213.5041
RYDER ST btwn MICHIGAN AVE & WALKLEY RD (__3ZA7QI),2014,1,,,372579.58801,5027322.0498
RYEBURN DR btwn HONEY GABLES DR & END (__3ZBO75),2014,1,,,367642.06499,5015797.61763
SABLE RIDGE DR btwn QUAIL RUN AVE & CARRIAGE HILL PL (__3ZA1AS),2014,2,,,372765.13288,5024342.91208
SACKVILLE ST @ TAVISTOCK RD (0002997),2014,1,,,360766.6781,5024900.5189
SADDLESMITH CIRC btwn BRIDGESTONE DR & TO BE DETERMINED (__4V74OA),2014,1,,,355557.55677,5015894.85278
SADDLESMITH CIRC btwn TO BE DETERMINED & CEDAR VALLEY DR (2) (__4VGSG3),2014,1,,,355822.88405,5015841.02224
SAFFRON CRT btwn BOULDER WAY & END (__3ZA1BX),2014,1,,,364287.67418,5016819.49574
SAGINAW CRES @ VIEWMOUNT DR (0004589),2014,1,,,365993.7041,5023209.5071
SAI CRES btwn BLOHM DR & BLOHM DR (__3ZA46B),2014,3,,,374720.33783,5026703.30287
SALE BARN RD btwn PARKWAY RD & BANK ST (__3ZA6GE),2014,1,,,379880.31749,5014078.01765
SANDALWOOD DR btwn BAYCREST DR & HERON RD (__3ZA9YZ),2014,2,,,371469.96506,5026836.43879
SANDCASTLE DR btwn BROOKHAVEN CRT & VALLEY STREAM DR (__3ZAA2Q),2014,1,,,359700.16945,5021819.9911
SANDERLING CRES btwn MOCKINGBIRD DR & END (__3ZA5BF),2014,1,,,382515.6587,5039229.42055
SANDHAMN PRIV btwn SANDHAMN PRIV & SANDHAMN PRIV (__3ZA9E0),2014,2,,,371770.731,5024829.51945
SANDHILL RD @ BILLINGHAM CRES N (0011982),2014,1,,,349854.9751,5023984.1699
SANFORD AVE btwn LEXINGTON ST & MORLEY BLVD (__3ZAA5P),2014,1,,,366577.8776,5026089.01753
SANFORD FLEMING AVE @ TERMINAL AVE (0012264),2014,1,,,370856.7181,5030831.5671
SARSFIELD RD btwn DESSAINT ST & COLONIAL RD (__3ZA6HL),2014,1,,,395141.67729,5034396.95041
SATURN CRES btwn GARDENWAY DR & GARDENWAY DR (__3ZA1U2),2014,1,,,385147.76663,5037224.11639
SAUBLE DR btwn YOHO DR & STEEPLE CHASE DR (__3ZADHB),2014,1,,,355197.94569,5017432.44242
SAUMURE RD btwn DEVINE RD & INDIAN CREEK RD (__3ZA3K2),2014,1,,,401542.41351,5025932.03536
SAUMURE RD btwn RUSSELL RD & DEVINE RD (__3ZA3KQ),2014,1,,,400624.24954,5028095.50157
SAUNDERSON DR @ HAMLET RD (0008378),2014,1,,,372846.729,5029243.551
SAUNDERSON DR @ PLEASANT PARK RD (0008313),2014,3,,,373145.731,5028668.546
SAUNDERSON DR @ SMYTH RD (0007729),2014,6,,,372793.729,5029323.5521
SAUNDERSON DR btwn OLYMPIA CRES & WINGATE DR (__3ZA77X),2014,1,,,373023.06556,5029088.34189
SAUNDERSON DR btwn PLEASANT PARK RD & ELSETT DR (__3ZA745),2014,1,,,373157.42654,5028562.7592
SAUNDERSON DR btwn RAGLAN AVE & SMYTH RD (__3ZA78Q),2014,1,,,372770.82153,5029375.80741
SCALA AVE @ JANET WAY E/MARKWICK CRES E (0013140),2014,1,,,386100.3611,5036910.1271
SCALA AVE @ PORTOBELLO BLVD (0013032),2014,1,,,385636.3551,5036380.2699
SCALA AVE btwn ESPRIT DR & MARSHFIELD ST (__4O3KFD),2014,1,,,384941.38905,5036394.24905
SCALA AVE btwn MARKWICK CRES & Continuation of SCALA AVE (__495WP8),2014,1,,,385980.98733,5036861.80435
SCHNEIDER RD btwn LEGGET DR & CARLING AVE (__3ZACUG),2014,1,,,351586.22778,5022380.58347
SCHOONER CRES btwn SHORELINE DR & EVERTON WAY (__4QF0Q3),2014,1,,,368157.1329,5014983.67283
SCOTT ST @ CAROLINE AVE (0006512),2014,1,,,364577.6951,5029498.5611
SCOTT ST @ WESTERN AVE (0006132),2014,2,,,364205.694,5029269.5589
SCOTT ST btwn ATHLONE AVE & TRANSIT (__3ZBN9S),2014,2,,,363364.7355,5028756.417
SCOTT ST btwn CARLETON AVE & WESTERN AVE (__3ZA4QY),2014,1,,,364160.19345,5029242.0589
SCOTT ST btwn GRANGE AVE & SMIRLE AVE (__3ZA3Z7),2014,1,,,364468.69455,5029431.56055
SCOTT ST btwn HURON AVE N & TUNNEY'S PASTURE DRWY (__3ZA31K),2014,1,,,364701.1951,5029573.5619
SCOTT ST btwn ISLAND PARK DR & OAKDALE AVE (__3ZA4PD),2014,1,,,363885.6925,5029072.55755
SCOTT ST btwn TUNNEY'S PASTURE DRWY & PARKDALE AVE (__3ZA31N),2014,1,,,364843.6955,5029661.06245
SCOTT ST btwn WESTERN AVE & GILCHRIST AVE (__3ZBODT),2014,1,,,364243.694,5029293.05945
SCOUT ST btwn COLERIDGE ST & GRAMMERCY PK (__3EX1OW),2014,1,,,364274.56917,5025298.188
SCOUT ST btwn NIKI WAY & WHITESTONE DR (__30KGYS),2014,1,,,364541.57324,5025324.79396
SCULLY WAY btwn MULDER AVE & BRASSEUR CRES (__42HS1Y),2014,1,,,386376.87672,5037332.38322
SEABROOKE DR @ WINCHESTER DR (0003928),2014,1,,,352675.6151,5017216.4501
SECOND AVE @ BRONSON AVE (0007717),2014,2,,,367519.7071,5029162.557
SECOND AVE btwn BANK ST & O'CONNOR ST (__3ZA93V),2014,1,,1,368450.21055,5029714.06055
SECOND LINE RD    S btwn CENTURY RD E & CARSONBY RD E (__3ZBPI3),2014,2,,,366395.1895,5005447.86448
SECOND LINE RD    S btwn PHELAN RD E & ROGER STEVENS DR (__3ZA0LY),2014,1,,,369233.82785,5002280.63416
SECOND LINE RD @ THOMAS FULLER DR (0009054),2014,1,,,347281.5959,5024065.5129
SECOND LINE RD btwn LAHEY CRT & MARCH RD (__3ZAC41),2014,1,,,345650.5309,5025794.46911
SECOND LINE RD btwn PANANDRICK VIEW DR & THOMAS FULLER DR (__3ZAC4T),2014,2,,,347164.5955,5024191.0144
SECOND LINE RD btwn THOMAS FULLER DR & OLD CARP RD (__3ZACV7),2014,2,,,347525.87157,5023803.1752
SECOND LINE RD btwn WILD ACRE LANE & SHARNE LANE (__3ZBNBH),2014,1,,,346851.48741,5024526.38627
SECORD AVE btwn CLOVER ST & CLEMENTINE BLVD (__3ZBOUF),2014,1,,,369411.92547,5026868.62659
SELWYN CRES btwn TO BE DETERMINED & SELWYN PL (2) (__3ZBNBC),2014,1,,,352243.87725,5021225.36768
SENATEURS WAY btwn DUPLANTE AVE & STOJKO ST (__3ZAZUR),2014,1,,,385341.88255,5038142.95535
SENECA ST btwn GLEN AVE & GROVE AVE (__3ZBOTX),2014,1,,,368325.947,5028104.153
SETTLER'S RIDGE WAY btwn CONLAN WAY & RYLAND ST (__3ZAZ1E),2014,1,,,365566.81003,5015581.55797
SEVERN AVE btwn ARKELL ST & CONNAUGHT AVE (__3ZABUF),2014,1,,,360991.1785,5024356.01455
SHANDON AVE btwn GRANDFIELD LANE & EARL MULLIGAN DR (__3ZA6KW),2014,1,1,,364906.68682,5017464.41798
SHANEGAL CRES btwn DOWNPATRICK RD & DOWNPATRICK RD (__3ZA9VG),2014,1,,,370566.68392,5023005.68717
SHAUGHNESSY CRES btwn KNUDSON DR & WINDEYER CRES (1) (__3ZA5JB),2014,1,,,350797.42763,5020254.03026
SHAUGHNESSY CRES btwn KNUDSON DR & WINDEYER CRES (2) (__3ZA5JC),2014,2,,,350701.51191,5020238.79888
SHAWGLEN WAY btwn BLACKSHIRE CIRC & BLACKSHIRE CIRC (__4YOL73),2014,1,,,365770.11281,5013117.10807
SHEA RD btwn ABBOTT ST E & FERNBANK RD (__3ZAZRN),2014,4,,1,351605.8664,5013635.0555
SHEA RD btwn BROWNLEE RD & GARVIN RD (__3ZACH2),2014,2,,,356241.95023,5008486.91386
SHEA RD btwn FERNBANK RD & FLEWELLYN RD (__3ZABGL),2014,1,,,352555.74958,5012678.03929
SHEA RD btwn GARVIN RD & HEMPHILL ST (__3ZBNC9),2014,1,,,356861.50034,5007719.7132
SHEA RD btwn TO BE DETERMINED & FALLOWFIELD RD (__3ZABGH),2014,1,,,353533.25466,5011602.16326
SHEARER CRES btwn STURSBERG WAY & PICKFORD DR (__3ZABCD),2014,1,,,352590.96094,5018727.14868
SHEARWATER PRIV @ UPLANDS DR (0007306),2014,1,,,369706.7219,5023333.509
SHEFFIELD RD @ WALKLEY RD (0005156),2014,11,,,375257.74,5028784.543
SHEFFIELD RD btwn INNES PARK WAY & BANTREE ST (__3ZA79N),2014,1,,,374484.17813,5030420.80321
SHEFFIELD RD btwn TO BE DETERMINED & WALKLEY RD (__3ZA1UL),2014,1,1,,375194.1878,5028900.51062
SHEFFORD RD btwn SHEFFORD CRT & END (__3ZAZAD),2014,1,,,375606.00595,5036180.31462
SHELDRAKE DR btwn MORTON DR & BINSCARTH CRES (__3ZACMS),2014,2,,,353192.53466,5016894.85092
SHEPODY CIRC btwn TO BE DETERMINED & LARUE MILLS PL (1) (__45C443),2014,1,,,375288.71965,5020169.21907
SHERBOURNE RD @ KEENAN AVE/KNIGHTSBRIDGE RD (0002799),2014,1,,,362039.6849,5026945.5381
